PHI	log10.PHI	Std.Error	log10.Std.Error	0.025	0.975	log10.0.025	log10.0.975
1.273501635	0.09793137	2.26E-05	7.95E-06	0.852590788	1.737983606	-0.069259364	0.240045676
0.835287094	-0.07916455	5.54E-06	2.99E-06	0.725827266	0.937174828	-0.139166723	-0.028179385
1.255768895	0.097293757	9.20E-06	4.31E-06	1.111598174	1.430528471	0.045947823	0.155496505
1.303986073	0.114125624	9.41E-06	3.19E-06	1.14513086	1.498723773	0.058855118	0.175721596
1.39827776	0.144070983	1.13E-05	3.80E-06	1.208789019	1.639306786	0.082350505	0.214660235
1.419124484	0.15034762	1.17E-05	4.07E-06	1.230482164	1.661580931	0.090075323	0.22052142
1.843022466	0.263288856	1.89E-05	4.42E-06	1.536803512	2.260076046	0.186618326	0.354123052
1.679534912	0.223038405	1.71E-05	4.30E-06	1.396624556	2.048573152	0.14507967	0.311451468
1.059552789	0.019154791	1.68E-05	7.50E-06	0.747163311	1.388982167	-0.126584499	0.14269667
1.113744378	0.045829471	5.94E-06	3.39E-06	1.029508116	1.212658173	0.012629775	0.083738397
1.108467579	0.043374021	6.81E-06	4.09E-06	1.009937469	1.217347021	0.004294485	0.085414397
0.840379298	-0.080129012	1.16E-05	6.56E-06	0.612727537	1.05976712	-0.212732602	0.02521044
1.002333164	-0.043002963	4.69E-05	2.00E-05	0.375149745	2.184830987	-0.425795587	0.339417841
1.577833652	0.194030493	1.68E-05	7.57E-06	1.306056854	1.917696374	0.115962082	0.282779845
1.504406571	0.172896177	2.15E-05	6.27E-06	1.109934841	1.953188884	0.045297484	0.290744243
1.70747149	0.230547786	1.58E-05	3.95E-06	1.454431928	2.072507908	0.1626934	0.316496188
0.929477751	-0.033136446	6.51E-06	3.83E-06	0.812822736	1.040700226	-0.090004157	0.017325649
0.922631443	-0.043758992	1.78E-05	9.03E-06	0.582145286	1.278052773	-0.234968624	0.106548784
0.578865051	-0.244157866	9.02E-06	8.37E-06	0.388203402	0.736653376	-0.41094074	-0.132736824
1.007829547	-0.04055135	4.94E-05	1.97E-05	0.378830624	2.184531307	-0.421555218	0.339358237
1.85193491	0.266041338	1.58E-05	3.76E-06	1.614375676	2.234163688	0.2080046	0.349114983
1.183748245	0.071585283	9.94E-06	3.99E-06	1.002935229	1.386449655	0.001272885	0.141904103
0.963031352	-0.020381223	1.20E-05	6.40E-06	0.743389211	1.191168776	-0.128783747	0.075973301
1.4922297	0.166723713	2.67E-05	7.98E-06	1.008853096	2.028775352	0.003827923	0.307233952
0.893197238	-0.054792359	1.26E-05	8.02E-06	0.658688045	1.118031139	-0.18132022	0.0484539
0.906159937	-0.047520749	1.25E-05	6.74E-06	0.665596963	1.139493352	-0.176788669	0.056711796
0.830847085	-0.089942947	1.64E-05	9.46E-06	0.512055013	1.150974364	-0.290683382	0.061065601
0.956706524	-0.023599861	1.22E-05	6.75E-06	0.728719042	1.177887244	-0.13743989	0.071103716
0.973520875	-0.015617145	1.21E-05	6.31E-06	0.748942317	1.197073836	-0.125551641	0.078120939
0.950907707	-0.028543497	1.54E-05	8.19E-06	0.652999413	1.24434856	-0.185087209	0.094942019
0.888360441	-0.055304833	1.08E-05	6.26E-06	0.684184402	1.084502476	-0.164826835	0.035230513
0.889538646	-0.055070221	1.10E-05	6.69E-06	0.684782732	1.090373618	-0.164447204	0.037575332
0.866111517	-0.066820428	1.11E-05	6.70E-06	0.653916258	1.064604164	-0.184477874	0.027188159
0.817233622	-0.093285635	1.16E-05	7.78E-06	0.599234412	1.025907871	-0.222403255	0.011108358
1.177294374	0.068613864	1.01E-05	5.17E-06	1.014246044	1.363128006	0.006143322	0.13453664
1.198964596	0.076364785	1.03E-05	5.51E-06	1.030113228	1.384220459	0.012884964	0.141205262
2.041058302	0.308298498	1.96E-05	3.48E-06	1.86379919	2.521671764	0.270399119	0.401688386
0.987935066	-0.008532813	1.17E-05	5.47E-06	0.767183562	1.215589316	-0.115100712	0.084786874
1.736774564	0.238269016	1.31E-05	3.96E-06	1.575032586	2.064050263	0.197289542	0.314720269
1.413884521	0.147273704	1.67E-05	5.34E-06	1.109932537	1.752479561	0.045296576	0.243652961
1.338081002	0.124759316	9.70E-06	4.70E-06	1.196700157	1.537668612	0.077985348	0.186862695
1.050553203	0.018886	1.06E-05	4.96E-06	0.852466334	1.251440642	-0.069322763	0.097410255
1.045284271	0.017061276	9.56E-06	4.67E-06	0.871284782	1.223257282	-0.059839871	0.08751781
1.063861728	0.024680521	9.72E-06	4.74E-06	0.887379724	1.243359575	-0.051890525	0.094596741
1.503998876	0.172669426	1.92E-05	7.22E-06	1.166574473	1.883057743	0.066912467	0.274863622
0.938668191	-0.029537	7.58E-06	4.87E-06	0.807010925	1.068852662	-0.093120586	0.028917842
0.916102648	-0.040360171	7.73E-06	5.23E-06	0.784994496	1.046050025	-0.105133391	0.019552454
1.601256132	0.203034028	1.30E-05	3.58E-06	1.401508825	1.913554751	0.146595829	0.281840884
1.403270245	0.144044518	1.69E-05	5.18E-06	1.097184242	1.761124417	0.040279561	0.245790036
1.038392186	0.012975459	1.11E-05	6.24E-06	0.843684606	1.241379884	-0.073819877	0.093904697
1.291712284	0.108525082	1.39E-05	4.90E-06	1.030182764	1.57147134	0.012914279	0.196306462
1.103907824	0.041497096	8.87E-06	3.58E-06	0.938221598	1.282279726	-0.027694575	0.107982774
0.802116454	-0.100779057	1.04E-05	7.57E-06	0.606234646	0.986271921	-0.21735925	-0.006003331
0.896464646	-0.050142594	9.12E-06	5.19E-06	0.722930808	1.063434767	-0.140903268	0.026710854
0.893274009	-0.051473316	9.03E-06	4.79E-06	0.721314524	1.059457446	-0.141875326	0.025083518
0.653459251	-0.189525664	8.94E-06	6.77E-06	0.468411889	0.813097201	-0.329372146	-0.089857534
0.608917713	-0.221985638	9.77E-06	8.00E-06	0.408844339	0.78834727	-0.388442012	-0.103282433
0.925115407	-0.036807429	1.04E-05	5.28E-06	0.722295151	1.117192562	-0.141285308	0.048128036
0.866298318	-0.066098899	9.97E-06	6.40E-06	0.681597791	1.045159883	-0.166471826	0.019182731
1.296715975	0.110639587	8.90E-06	5.93E-06	1.177711422	1.463942373	0.071038887	0.165523949
1.601626277	0.201564312	1.88E-05	5.14E-06	1.275086448	1.986834252	0.105539607	0.298161614
1.1224823	0.047200747	1.18E-05	5.58E-06	0.911848699	1.342580961	-0.040077217	0.127940482
0.984173536	-0.009834344	1.06E-05	5.32E-06	0.791077934	1.181371331	-0.10178073	0.072386425
1.077645302	0.026110325	1.73E-05	7.87E-06	0.753291004	1.41394404	-0.123037222	0.150432209
0.870766222	-0.06343852	9.76E-06	5.88E-06	0.686838428	1.050137856	-0.163145415	0.021246314
1.544007778	0.183946818	2.27E-05	6.42E-06	1.136022279	2.012529381	0.055386848	0.303742229
1.753290653	0.242623761	1.36E-05	3.26E-06	1.57612294	2.114393204	0.19759009	0.325185754
1.812015653	0.256895751	1.46E-05	3.24E-06	1.625367844	2.203388504	0.210951662	0.343091065
1.496115088	0.172167495	1.51E-05	5.52E-06	1.250866972	1.796915855	0.097211125	0.25452774
1.46971643	0.164886847	1.51E-05	4.59E-06	1.205979341	1.778971142	0.081339864	0.250168896
1.387512088	0.14001222	1.32E-05	4.66E-06	1.15889403	1.661638488	0.064043724	0.220536542
1.422661901	0.151511669	1.15E-05	4.01E-06	1.245342344	1.669196399	0.095288754	0.222507439
1.410349131	0.147923738	1.14E-05	3.51E-06	1.224021723	1.648555423	0.087789125	0.217103549
1.057558537	0.019630047	1.45E-05	6.75E-06	0.785045126	1.338982914	-0.105105384	0.126775034
1.105206728	0.03843414	1.62E-05	6.81E-06	0.802073091	1.427544955	-0.09578611	0.154589792
2.070282698	0.314715415	1.70E-05	3.30E-06	1.867893923	2.544856648	0.271352209	0.405663313
2.062850475	0.313158959	1.69E-05	3.31E-06	1.860525128	2.518066418	0.26963554	0.401067181
2.074731112	0.315622509	1.71E-05	3.35E-06	1.871893045	2.539834889	0.27228103	0.404805356
1.721420288	0.226874143	3.53E-05	8.89E-06	1.097850431	2.439254246	0.040543166	0.387257067
1.819617033	0.248578742	4.16E-05	1.01E-05	1.09259957	2.723750635	0.038461023	0.435167248
1.548877001	0.184055775	2.58E-05	7.22E-06	1.072121614	2.080345182	0.030244052	0.318135401
2.092890739	0.318742633	2.14E-05	4.06E-06	1.795189984	2.614593897	0.254110416	0.417404241
1.274831653	0.102063648	1.56E-05	5.52E-06	0.982595818	1.586709556	-0.007625089	0.200497436
2.952753544	0.467097074	4.09E-05	4.91E-06	2.513276509	3.848971192	0.40024027	0.585344637
2.981790543	0.47126469	4.22E-05	4.96E-06	2.530765772	3.889555613	0.403251952	0.589899985
2.943778992	0.465489268	4.31E-05	5.11E-06	2.483384802	3.910663815	0.395044019	0.592250453
2.264201641	0.347640753	4.34E-05	7.85E-06	1.556944407	3.179437975	0.192273105	0.502350357
1.488629699	0.171506792	1.09E-05	3.51E-06	1.327931903	1.737152592	0.123175804	0.239837969
1.490638852	0.172119766	1.09E-05	3.45E-06	1.328275057	1.732254772	0.123288017	0.238611739
1.572721004	0.195123151	1.31E-05	3.71E-06	1.371999725	1.874412387	0.137354024	0.272865146
1.576781869	0.196064353	1.33E-05	4.07E-06	1.371494694	1.861377052	0.137194128	0.269834356
1.601107955	0.202646866	1.20E-05	4.74E-06	1.446569598	1.883719212	0.160339333	0.275016154
0.753010929	-0.129357278	1.22E-05	7.55E-06	0.515167393	0.984256261	-0.288051633	-0.006891817
0.759054065	-0.125817552	1.23E-05	7.44E-06	0.514365547	0.998807187	-0.288728129	-0.000518348
0.73647964	-0.140034944	1.29E-05	8.15E-06	0.482547348	0.983564552	-0.316460156	-0.007197132
0.743327856	-0.136398137	1.34E-05	8.35E-06	0.477423834	1.009329019	-0.321095911	0.00403276
0.884687126	-0.059240222	1.37E-05	7.68E-06	0.617582975	1.138814746	-0.209304704	0.056453082
0.903320134	-0.04939929	1.38E-05	6.84E-06	0.638902594	1.176552656	-0.194565416	0.070611368
1.745391846	0.240046233	1.69E-05	3.93E-06	1.497515676	2.131844823	0.175371377	0.328755589
0.924906254	-0.041228816	1.59E-05	8.44E-06	0.61836944	1.234567982	-0.208751985	0.091515009
2.628452778	0.417149693	3.27E-05	4.43E-06	2.299303057	3.394895254	0.361596217	0.530826368
2.479511023	0.391841501	3.08E-05	4.40E-06	2.173794077	3.197332243	0.337218401	0.504787765
2.541197777	0.402633995	3.07E-05	4.30E-06	2.23981997	3.242415245	0.350213112	0.510868434
0.750865877	-0.13308312	1.39E-05	9.21E-06	0.480145186	1.017272616	-0.318627421	0.007437354
0.915326655	-0.051125672	2.16E-05	1.08E-05	0.510598264	1.349617669	-0.291920696	0.130210753
1.213709831	0.08293356	6.94E-06	3.96E-06	1.118636358	1.339883969	0.048688931	0.127067191
1.209749699	0.08141195	7.08E-06	4.13E-06	1.113652212	1.33694925	0.046749584	0.126114921
1.164040208	0.063660502	1.08E-05	4.91E-06	0.979053252	1.364424017	-0.009193686	0.13494933
1.147494555	0.055915087	1.20E-05	7.06E-06	0.950922876	1.36654008	-0.021854705	0.135622374
1.168363929	0.063080058	1.32E-05	7.83E-06	0.940790584	1.407406869	-0.026507038	0.148419665
1.194297552	0.072611094	1.62E-05	6.60E-06	0.896018714	1.513231079	-0.047682923	0.179905252
1.629034519	0.21081695	1.23E-05	3.04E-06	1.471005586	1.944299607	0.167614321	0.288763188
1.61356461	0.206669509	1.21E-05	3.06E-06	1.452605516	1.910950365	0.162147689	0.281249402
0.73599869	-0.144445136	1.60E-05	1.04E-05	0.428198564	1.047972267	-0.36835481	0.02034979
2.075845957	0.315435499	1.93E-05	3.90E-06	1.823374105	2.595142136	0.260875783	0.414161149
2.195469618	0.33954066	2.21E-05	4.07E-06	1.891074767	2.739510393	0.2767087	0.437672951
1.20654583	0.078047626	1.48E-05	5.66E-06	0.933342121	1.500271092	-0.029959135	0.176169741
1.307522893	0.114687122	1.15E-05	4.01E-06	1.103973411	1.532438284	0.042958613	0.185382993
1.196829438	0.076093435	1.08E-05	4.28E-06	0.995445229	1.413191472	-0.001982632	0.150201007
1.312049508	0.115946323	1.18E-05	4.43E-06	1.109602153	1.545106844	0.045167288	0.188958513
1.284163237	0.104580663	1.72E-05	6.01E-06	0.956260332	1.633100923	-0.019423859	0.213013024
1.359656811	0.126836061	2.30E-05	7.77E-06	0.926136317	1.82470422	-0.033325092	0.261192475
1.177224636	0.067775205	1.15E-05	6.14E-06	0.985366464	1.384425162	-0.00640223	0.141269483
1.401805878	0.14428322	1.24E-05	5.36E-06	1.211207739	1.647198308	0.083218637	0.216745883
2.030574322	0.305841565	1.86E-05	3.97E-06	1.777198657	2.510016956	0.249735976	0.399676655
1.651711702	0.215192407	1.81E-05	5.04E-06	1.348149044	2.036040779	0.129737908	0.308786378
0.74962908	-0.129786983	9.89E-06	6.85E-06	0.555564522	0.925407202	-0.255265499	-0.033667125
1.356385589	0.128665254	1.50E-05	6.69E-06	1.105363557	1.635055441	0.043505142	0.213532483
1.547925234	0.186394066	1.77E-05	5.88E-06	1.246001559	1.902082214	0.09551853	0.279229283
1.340583205	0.123787999	1.60E-05	5.84E-06	1.049327633	1.654594513	0.020911106	0.218691576
1.602106571	0.200959548	2.07E-05	5.79E-06	1.232664403	2.031377226	0.090844852	0.307790579
1.051651955	0.019262161	1.07E-05	5.10E-06	0.857150272	1.253538577	-0.066943035	0.098137698
1.225017309	0.086643152	1.01E-05	3.64E-06	1.041662973	1.430131289	0.017727222	0.155375908
1.333104253	0.121753894	1.53E-05	5.37E-06	1.058825421	1.635171462	0.02482436	0.213563293
1.326697111	0.120206825	1.35E-05	5.01E-06	1.089770606	1.59851	0.037335089	0.203715358
1.297058463	0.109363101	1.61E-05	5.77E-06	1.004088344	1.617686785	0.00177192	0.208894438
1.402458191	0.145620584	9.10E-06	3.88E-06	1.275760948	1.605553723	0.105769304	0.205624841
1.402326703	0.145725116	9.07E-06	3.47E-06	1.27133616	1.599563767	0.1042604	0.204001524
1.548848033	0.188547626	1.10E-05	4.11E-06	1.395890114	1.803309463	0.14485123	0.256070261
1.665832281	0.219748855	1.31E-05	4.78E-06	1.491682617	1.978115886	0.173676429	0.296251731
1.683540583	0.224764988	1.33E-05	3.72E-06	1.491942096	1.993629456	0.173751967	0.299644442
0.823651969	-0.088217914	1.05E-05	6.11E-06	0.618406553	1.02040122	-0.208725918	0.008770953
1.121137261	0.036630712	2.66E-05	1.10E-05	0.622374019	1.660768404	-0.205948547	0.22030898
1.305340528	0.114503309	9.45E-06	3.36E-06	1.144462126	1.496502432	0.058601424	0.175077421
1.33033824	0.12179032	1.11E-05	5.08E-06	1.158763995	1.544501563	0.063994991	0.188788351
1.396342039	0.143247321	1.22E-05	3.99E-06	1.184156188	1.651423286	0.073408976	0.217858404
1.335530758	0.118755631	2.31E-05	7.97E-06	0.910439068	1.79988411	-0.040749298	0.255244542
1.296343923	0.110717028	1.03E-05	4.89E-06	1.138952577	1.49039173	0.056505641	0.173300431
0.743082345	-0.144698605	1.91E-05	1.23E-05	0.398649281	1.134763673	-0.399409042	0.054905422
1.141818881	0.054012194	1.39E-05	5.85E-06	0.884512242	1.411756195	-0.053296155	0.149759702
0.749959171	-0.134030595	1.44E-05	9.34E-06	0.468355632	1.027986055	-0.329424283	0.01198722
0.580761671	-0.251008034	1.42E-05	1.23E-05	0.310430386	0.862195888	-0.508035779	-0.064394054
1.302278399	0.11310558	1.09E-05	3.81E-06	1.109700581	1.525277748	0.045205813	0.183348932
1.160216451	0.059989538	1.65E-05	6.37E-06	0.845262387	1.488365737	-0.073008458	0.172709659
1.143582821	0.048112743	2.42E-05	9.56E-06	0.689702926	1.633887198	-0.161337936	0.213222046
1.201411366	0.075662076	1.62E-05	5.98E-06	0.896053351	1.526047153	-0.047666131	0.183567952
1.386506557	0.139919102	1.18E-05	4.65E-06	1.195651467	1.624974478	0.077604601	0.210846542
1.365214944	0.133619353	1.14E-05	3.80E-06	1.168385348	1.601390835	0.067586102	0.204497339
1.408634901	0.146751851	1.14E-05	4.99E-06	1.231369806	1.636801296	0.0903885	0.213995959
1.521200657	0.180192932	1.35E-05	4.47E-06	1.30557645	1.805223508	0.115802307	0.256530979
1.585933208	0.198892608	1.07E-05	4.13E-06	1.461233708	1.853039134	0.164719682	0.267884591
1.586572528	0.198916227	1.12E-05	4.37E-06	1.448873898	1.867384444	0.161030589	0.271233736
1.586242318	0.198847935	1.11E-05	4.32E-06	1.449178973	1.857691565	0.161122024	0.268973597
1.55463779	0.189928234	1.11E-05	4.73E-06	1.415693173	1.799440286	0.150969138	0.255137434
1.539430022	0.185369134	1.15E-05	5.19E-06	1.392351289	1.800818125	0.143748821	0.25546979
1.531578779	0.183806509	1.12E-05	3.70E-06	1.367648044	1.790609619	0.135974349	0.25300091
1.642007232	0.214180171	1.26E-05	3.19E-06	1.463751121	1.964899828	0.165467241	0.293340402
1.408043981	0.146639884	1.18E-05	4.64E-06	1.219674455	1.645289704	0.086243927	0.21624238
1.34140718	0.125369191	1.23E-05	4.77E-06	1.131793411	1.583141267	0.05376716	0.199519667
1.24061501	0.091791376	1.04E-05	4.37E-06	1.065032332	1.444622556	0.027362792	0.159754392
1.302535534	0.112638757	1.01E-05	5.36E-06	1.15092621	1.491143878	0.061047481	0.173519549
1.512767196	0.176962808	1.23E-05	6.55E-06	1.350121745	1.761179677	0.130372932	0.245803659
1.720991254	0.233926445	1.47E-05	4.35E-06	1.509846998	2.062143948	0.17893294	0.314318978
1.482454777	0.168811962	1.20E-05	5.14E-06	1.312554479	1.716727252	0.118117338	0.234701301
1.223863721	0.084827669	1.33E-05	5.29E-06	0.986063049	1.478352054	-0.006095321	0.169777844
1.209357858	0.07794138	1.61E-05	6.87E-06	0.919728102	1.521030953	-0.036340545	0.182138052
1.135953665	0.051253777	1.53E-05	6.07E-06	0.84226455	1.435754372	-0.07455148	0.157080146
1.139421463	0.049126793	2.07E-05	8.28E-06	0.748133426	1.557594566	-0.126020944	0.192454415
1.391555429	0.141495556	1.23E-05	4.56E-06	1.186601572	1.643260023	0.074304915	0.215706261
1.393432379	0.142279536	1.21E-05	4.15E-06	1.188371775	1.628456421	0.074952289	0.211776141
1.427189112	0.149955243	2.05E-05	6.31E-06	1.04178849	1.84669817	0.017779555	0.266395903
1.375201702	0.136542186	1.26E-05	4.00E-06	1.157259215	1.640526738	0.063430648	0.214983313
1.255671263	0.094146974	1.82E-05	6.51E-06	0.913468826	1.622499859	-0.039306293	0.210184668
1.295306206	0.106789127	1.97E-05	7.34E-06	0.931231864	1.69034712	-0.030942226	0.227975893
1.386777401	0.139343753	1.40E-05	5.28E-06	1.144520419	1.666045456	0.058623545	0.221686845
1.611132383	0.205468535	1.28E-05	4.23E-06	1.430559561	1.906500335	0.155505944	0.280236881
1.600562811	0.202687293	1.26E-05	4.06E-06	1.421876077	1.901399037	0.152861746	0.279073264
1.599703074	0.202288494	1.27E-05	4.42E-06	1.42011302	1.889012564	0.152322909	0.276234846
1.589500189	0.199782744	1.22E-05	3.88E-06	1.408237243	1.871726411	0.14867582	0.272242368
1.639889598	0.213066384	1.34E-05	4.31E-06	1.454591132	1.941351649	0.162740935	0.288104205
1.628507376	0.210318893	1.28E-05	3.80E-06	1.445209623	1.935431714	0.159930845	0.286777852
1.307173252	0.111044236	2.03E-05	6.82E-06	0.934613717	1.72623357	-0.029367849	0.23709955
1.633505702	0.211580828	1.33E-05	3.82E-06	1.429037093	1.933550311	0.1550435	0.286355477
1.572038531	0.194598615	1.31E-05	4.51E-06	1.376785428	1.867852168	0.138866261	0.271342492
1.580893397	0.196863458	1.33E-05	4.96E-06	1.387961063	1.87208312	0.142377282	0.272325127
1.333394766	0.12298663	1.24E-05	4.25E-06	1.114714719	1.590599207	0.047163736	0.201560761
1.459299564	0.160754204	1.79E-05	5.53E-06	1.137141761	1.825209039	0.055814608	0.261312609
1.245133877	0.092507824	1.30E-05	5.16E-06	1.016439197	1.500417479	0.007081402	0.176212114
1.318729281	0.116885252	1.54E-05	5.58E-06	1.043249395	1.626461251	0.018388142	0.211243719
1.582255244	0.197230354	1.41E-05	4.58E-06	1.366101177	1.878894358	0.135482865	0.273902362
1.351485252	0.12781325	1.33E-05	5.97E-06	1.132328129	1.600134469	0.053972295	0.204156481
1.063197613	0.023879977	1.05E-05	5.46E-06	0.876980406	1.255782304	-0.05701011	0.098914359
1.092074752	0.033660397	1.53E-05	6.52E-06	0.800631783	1.392287868	-0.096567232	0.143729039
1.241620183	0.086040951	2.33E-05	8.47E-06	0.807297792	1.712082508	-0.092966247	0.233524667
1.124753952	0.047773793	1.30E-05	5.64E-06	0.887758586	1.379391014	-0.051705125	0.139687392
1.096911907	0.036389485	1.32E-05	6.23E-06	0.854277171	1.342465683	-0.068401212	0.127903193
1.278000593	0.096113637	2.75E-05	9.67E-06	0.777582072	1.849126694	-0.109253775	0.266966668
1.839637518	0.26089108	2.52E-05	5.72E-06	1.414738335	2.379521364	0.150676121	0.376489608
1.853172064	0.264320642	2.44E-05	5.55E-06	1.437505104	2.395007231	0.157609383	0.379306818
1.258053064	0.097668968	1.14E-05	4.45E-06	1.06073979	1.478386438	0.025608856	0.16978797
1.979635596	0.294911653	1.67E-05	4.04E-06	1.760662915	2.409829768	0.245676216	0.381986327
0.974684477	-0.014551901	8.58E-06	7.18E-06	0.838804173	1.116264486	-0.076339418	0.047767108
0.975966692	-0.012618222	8.10E-06	4.76E-06	0.840181937	1.117745495	-0.07562666	0.048342928
0.951448321	-0.02397177	8.28E-06	5.24E-06	0.808194938	1.092169387	-0.092483881	0.038289999
0.952821553	-0.023335561	8.37E-06	5.12E-06	0.80988313	1.096657549	-0.09157765	0.040071033
0.975522459	-0.014024471	1.08E-05	5.78E-06	0.778983884	1.177645098	-0.108471579	0.071014428
0.990666866	-0.008954493	1.44E-05	6.69E-06	0.717034901	1.275354083	-0.144459705	0.105630776
1.179207802	0.068803273	1.16E-05	5.57E-06	0.97974334	1.392526575	-0.008887707	0.143803487
1.277502418	0.103814401	1.34E-05	4.85E-06	1.038787777	1.543325154	0.01652683	0.188457435
1.458411336	0.157783136	2.43E-05	7.33E-06	1.009992793	1.958387371	0.004318255	0.2918986
2.047359705	0.307301283	2.77E-05	5.87E-06	1.595208426	2.660218511	0.202817429	0.424917309
1.10702467	0.038895208	1.65E-05	6.99E-06	0.789545685	1.433167185	-0.10262275	0.156296842
1.243691683	0.088341996	1.98E-05	7.98E-06	0.875189868	1.630295852	-0.057897729	0.212266423
1.196020365	0.069573022	2.16E-05	9.06E-06	0.800197484	1.627296506	-0.096802986	0.211466689
1.584611177	0.198290601	1.36E-05	3.84E-06	1.367465785	1.876546753	0.135916468	0.273359389
1.966677904	0.292050987	1.78E-05	3.79E-06	1.693697518	2.420899626	0.228835851	0.383976782
1.982578874	0.295585424	1.76E-05	3.79E-06	1.734165993	2.432720975	0.239090666	0.386092274
1.865291595	0.268739223	1.82E-05	4.20E-06	1.58592152	2.291615448	0.200281692	0.360141724
1.278204679	0.102917165	1.60E-05	5.87E-06	0.981331289	1.588280638	-0.008184354	0.200927241
1.212551951	0.080232315	1.52E-05	5.53E-06	0.925517085	1.51908314	-0.033615564	0.181581543
0.957961798	-0.026029497	1.68E-05	8.38E-06	0.642806293	1.292201555	-0.191920353	0.111330255
1.021532059	-0.00312489	2.38E-05	1.06E-05	0.578456718	1.5138991	-0.237729131	0.18009693
1.172795177	0.066319972	1.21E-05	5.53E-06	0.960941174	1.395891367	-0.017303199	0.144851621
0.855753779	-0.070917986	9.62E-06	5.71E-06	0.677035393	1.031851703	-0.169388635	0.013617285
