isoform.ID,PHI,log10.PHI,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
C03A7.7,2.85894966125488,0.454941511154175,0.217914116756687,0.0332130529483282,2.46131032109261,3.29316220680873,0.391166251310883,0.517613018713139
C03A7.11,0.455053061246872,-0.352538198232651,0.0966452864892661,0.0987498891579332,0.268586949755748,0.653314547240734,-0.570916423498019,-0.184877679675803
C03A7.14,3.18083000183105,0.501577019691467,0.211679011835011,0.0289792606373433,2.77872120340665,3.60753181775411,0.443844974712038,0.557210150251626
C03B1.1,1.19801962375641,0.0732612088322639,0.182825724213104,0.0680369847169087,0.859851857523123,1.56198086738586,-0.0655766562122598,0.19367570876935
C03B1.4,1.59408378601074,0.199880614876747,0.173700290994464,0.0481506484016305,1.25248200893402,1.91919145782789,0.0977714743580311,0.283118286063458
C03C10.3,2.20008230209351,0.341364026069641,0.154140078876686,0.030668926688439,1.89097842176755,2.50175415277481,0.276686568740001,0.39824462581956
C03D6.5,1.56167709827423,0.19037526845932,0.188872499598344,0.0531574689993333,1.21355386575063,1.94715516467889,0.0840589883574986,0.289400551748773
C03E10.3,0.871014714241028,-0.0653318092226982,0.133893111762874,0.0692283642100345,0.602810901403427,1.13371876676877,-0.21981892005528,0.0545053007645342
C03G5.7,1.58744823932648,0.193467020988464,0.284611010864817,0.0804246088131758,1.03148399690787,2.19240774313609,0.0134598373625622,0.340921021201755
C03G5.13,1.9512414932251,0.285520285367966,0.287632200177493,0.0650041642654696,1.42304823994637,2.56674764752388,0.153219568244518,0.409383129750516
C03G6.3a,0.833784282207489,-0.0847904831171036,0.134989690409057,0.0720036597743576,0.579411543905735,1.10216816663742,-0.237016288203671,0.0422477171095928
C03G6.10,0.411783009767532,-0.402012139558792,0.110078761394711,0.123817806536008,0.215791310494145,0.634426512320836,-0.665973004262726,-0.197618900688144
C03G6.17,0.918320715427399,-0.0435118824243546,0.155202885559874,0.076420503551576,0.598859160145124,1.2146011998256,-0.22267530376417,0.0844332333172818
C03H5.1,0.70016086101532,-0.161886468529701,0.123916155303749,0.0796546116681388,0.466045069694519,0.938766405483087,-0.331572937492519,-0.0274425119912524
C03H5.9,1.03802764415741,0.0120045756921172,0.142854657534711,0.0609780311285424,0.76613887945811,1.3408159216245,-0.115694350566313,0.127369019247348
C04C3.4,0.899177968502045,-0.0759936198592186,0.317631421655161,0.168438686532988,0.359754138191541,1.59938718179862,-0.443994380410941,0.203952489221969
C04C3.14,0.924680113792419,-0.0649804323911667,0.336156418906256,0.170324659350945,0.368548785150051,1.71553379197915,-0.433505290043416,0.234398098268086
C04E6.2,0.307103455066681,-0.536022782325745,0.0973181354918925,0.146462318031356,0.143316623816888,0.509910643597444,-0.843706904700846,-0.292507877114211
C04E6.10,0.476070761680603,-0.335240423679352,0.112459337482154,0.108716926423448,0.268584537257751,0.700726095338662,-0.570919000249062,-0.154451708895409
C04E12.4,0.561782658100128,-0.25830614566803,0.104131477094398,0.0842790894089981,0.351812589168549,0.762367658317089,-0.45368863952231,-0.117835553050682
C04E12.8,0.628457546234131,-0.211159557104111,0.128122526528744,0.092130708375587,0.397081454843283,0.887347887953122,-0.4011204663814,-0.0519061001097953
C04F5.1,0.774555385112762,-0.113954603672028,0.0905853945414403,0.0513822406570517,0.608935595552127,0.958304225901763,-0.215428643158971,-0.0184966518502204
C04F6.1,3.0461437702179,0.483456760644913,0.112020032286492,0.0159729542146446,2.83473421732585,3.27063249945641,0.452512343855769,0.514631714860413
C04F6.4a,1.43278229236603,0.154712602496147,0.11729795098691,0.0358323592886552,1.20618894994259,1.66832882165909,0.0814151072578657,0.222281198500138
C04G2.4,3.1803252696991,0.500049412250519,0.335941780417918,0.0459605896954602,2.57676799297333,3.86804373065631,0.411075132345168,0.587491358287972
C04G6.6,1.41262853145599,0.139873787760735,0.29494501490476,0.0963713226853727,0.861650759975115,2.00014838377635,-0.0646746249224702,0.301062193548762
C05B5.17,1.23093712329865,0.0849631950259209,0.188651018984201,0.06855632475721,0.875507116317749,1.59664651254813,-0.0577411079636951,0.203207982245293
C05C12.3,0.317554086446762,-0.506908297538757,0.0619319774780092,0.088874271655418,0.198692487428586,0.434327191611131,-0.70182322455018,-0.362183622171735
C05D9.2,0.379275023937225,-0.443188846111298,0.116215549505702,0.143699352526384,0.170482750485341,0.634121955931187,-0.768320021901943,-0.197827433849614
C05D11.5,0.949714303016663,-0.028817392885685,0.16045376428166,0.0755956415605609,0.63543202628692,1.28035530348619,-0.196930911442813,0.107330169020198
C05D12.5,1.19280695915222,0.0719177350401878,0.172402785315661,0.064198500353882,0.851763923466206,1.54577290614446,-0.0696815857822904,0.189145666443209
C05E7.2,1.19420635700226,0.0731218978762627,0.159566117678616,0.0591045565265954,0.884289117654165,1.51741224428018,-0.0534078959610803,0.181103502836703
C05G5.3,0.943447172641754,-0.0334571599960327,0.180168410153015,0.0853722279974461,0.601668766140938,1.30878814955552,-0.22064268591845,0.116868715809714
C06B3.1,0.243810296058655,-0.638535618782043,0.0811886972237413,0.153334799161112,0.113738891171912,0.408907231688499,-0.944092432316876,-0.388376193243787
C06B3.9,0.434808939695358,-0.377218127250671,0.112989770027184,0.118859197107951,0.235920949156086,0.66851407289505,-0.627233726729449,-0.174905400840749
C06B3.10,0.41288223862648,-0.400468587875366,0.109313129909613,0.122228763739715,0.210217862079541,0.631614803771178,-0.677332152154442,-0.199547877135691
C06C3.7,1.2299485206604,0.0808902904391289,0.240993015211831,0.0907405636445471,0.744307368497054,1.69468280176322,-0.128249991550532,0.229088293821647
C06E1.4,0.352538764476776,-0.463795989751816,0.0776575258551239,0.0996792351949921,0.208415604258577,0.518545043468475,-0.681069799984133,-0.285213519276634
C06E1.6,1.33806693553925,0.106459684669971,0.39178563308181,0.136220001857735,0.62342328329881,2.19393356442451,-0.20522203422486,0.341222798697857
C06E1.7,0.329783499240875,-0.503923833370209,0.101556232148945,0.143240220914874,0.154808370644848,0.549160848557949,-0.810206016083123,-0.260300442630828
C06E1.9,0.58258581161499,-0.2412418872118,0.099985948894207,0.0767353078256874,0.397881784538428,0.785448252658049,-0.400246508129466,-0.104883303749743
C06E2.5,1.17742371559143,0.0615550652146339,0.23660515083261,0.0923693338606339,0.707792650659879,1.63422054350376,-0.150094029716315,0.213310052902647
C06H5.14,1.37884557247162,0.123173199594021,0.365425855248489,0.122658468487594,0.710680868228277,2.15820252497991,-0.148325862500346,0.334092015306486
C07A9.2,1.09649765491486,0.0313532240688801,0.211701061945695,0.0888558265214971,0.669991662104925,1.52093019882838,-0.173931560538201,0.182109074970415
C07D8.5,0.658089101314545,-0.202715769410133,0.1982671787689,0.13902032753836,0.31789295822382,1.07767379283905,-0.497722368591291,0.0324872456312583
C07D10.5,0.818783104419708,-0.0926316827535629,0.131501805775812,0.0719452761895325,0.561166016757488,1.07764496902625,-0.250910126214376,0.0324723866726579
C07F11.1,1.22061443328857,0.0856287628412247,0.0806264018151303,0.0287768109833323,1.06857593655586,1.38705277641614,0.0288053794968941,0.14209293159899
C07G3.2,1.08847784996033,0.030439218506217,0.182152836022719,0.0757027417233255,0.737788252532482,1.43834467530251,-0.132068320547806,0.157862787384504
C07G3.10,1.5396888256073,0.184202790260315,0.186001341542538,0.0533793662100613,1.17694116135438,1.91113499601682,0.0707547517451933,0.281290861192089
C07H6.3,0.616155982017517,-0.213063195347786,0.0687615654439874,0.0492632196689437,0.483924884845813,0.753965205450853,-0.315222563766243,-0.122649380654079
C07H6.4,0.580643653869629,-0.241186201572418,0.0876270208822958,0.0672998401249018,0.414442938317855,0.753560028970242,-0.382536838530475,-0.122882154618484
C08B11.7,1.36264562606812,0.131576880812645,0.154072114961672,0.049612316566275,1.06774443089962,1.68372416198254,0.0284672192645502,0.226270853894023
C08B11.9,0.917343437671661,-0.0476275682449341,0.191242624916665,0.0964245270818844,0.53568602403005,1.28782522976398,-0.27109156022297,0.109856576026959
C08E8.6,1.08281493186951,0.0127926710993052,0.324984335980371,0.144038817782318,0.476762752979994,1.75332114299138,-0.321711562285528,0.243861408373999
C08F8.8,0.390231490135193,-0.426258355379105,0.107395199151145,0.127193956094106,0.190374386434754,0.613029985129833,-0.720394800511978,-0.212520037965347
C08G5.2,1.30308449268341,0.109201997518539,0.20929987435009,0.0716053432948168,0.898743041356405,1.7079926977555,-0.0463681041940425,0.232485980938086
C08H9.15,0.805403292179108,-0.109525486826897,0.208653464324579,0.119221886297347,0.432135655234257,1.24355673591296,-0.364381863120476,0.0946644970627832
C09B8.4,0.54719877243042,-0.276780277490616,0.137581304603326,0.117665128106959,0.285567063093185,0.838427169124285,-0.54429442788794,-0.0765373865516222
C09D4.2,0.632265090942383,-0.211652025580406,0.146620216961545,0.107157981286201,0.354604903360208,0.918321184317271,-0.450255558505088,-0.0370083677392565
C09F9.2,2.08387184143066,0.318512290716171,0.0847088153168351,0.0176651665590013,1.92471500535806,2.26217519243558,0.284366418412194,0.354526199143826
C09G9.6,1.27606308460236,0.103043615818024,0.143931284134207,0.0499790379609003,1.00177830358346,1.55597751239936,0.000770713064706472,0.192003238305248
C09G12.2,0.354862242937088,-0.470852881669998,0.106325681638708,0.138955109095116,0.169201743851105,0.577053527037303,-0.771595518362443,-0.238783921772097
C09H5.2a,1.3614753484726,0.133081912994385,0.0885899642273392,0.0284920001799145,1.18393199145794,1.5374040544033,0.0733263373097639,0.186788009690124
C09H6.3,0.426839768886566,-0.380707949399948,0.0937545397771927,0.0995729651009856,0.255209266891082,0.615101247529189,-0.593106186045714,-0.211053625292758
C09H10.1,1.53592705726624,0.180333733558655,0.252116497803304,0.0732938520681933,1.03323425451914,2.03986662427584,0.0141982135472344,0.309601641557534
C10B5.1,0.534705460071564,-0.28715118765831,0.134924056041607,0.119318411237787,0.266794586926699,0.804534943898519,-0.573823013540106,-0.0944551111268731
C11D2.3,0.52501904964447,-0.297512888908386,0.145016467900144,0.127457409434895,0.263697614272435,0.821179348230362,-0.578895295497966,-0.0855619812498538
C11H1.3,0.69375216960907,-0.165231481194496,0.118129855319808,0.0755054623346126,0.475400890161594,0.928184636433919,-0.322940113956236,-0.0323656555135775
C11H1.5,0.698734104633331,-0.161853224039078,0.114834524127929,0.074586665357229,0.487101759513219,0.934074181814988,-0.312390350043915,-0.0296233071325551
C12D8.11,1.58579802513123,0.199122130870819,0.114255481272333,0.0313073299215938,1.37220928470294,1.82208149631818,0.137420353536178,0.260567767718938
C13A2.1,0.383169442415237,-0.430746406316757,0.0947266853960951,0.113463961481043,0.206182083114982,0.569956669211388,-0.685751254090537,-0.244158160209451
C13A2.4,0.492919653654099,-0.32471114397049,0.132983616380003,0.128205373606004,0.236424114182591,0.756557677189509,-0.626311839513793,-0.121157960484105
C13A2.5,0.336352229118347,-0.490053117275238,0.0903072013752593,0.124550510422351,0.174663354332248,0.520653270184994,-0.757798204809955,-0.283451480314628
C13D9.6,0.414951235055923,-0.399511814117432,0.114424221601051,0.126456256707479,0.213952134301265,0.657385085523128,-0.669683574908539,-0.182183520246574
C14A4.3,0.745523989200592,-0.131977379322052,0.104630054006856,0.0629192165872233,0.54520631680886,0.962637974321842,-0.263439807170313,-0.0165371178422262
C14A6.1,1.32656311988831,0.119345270097256,0.164363137177913,0.0545498401124969,1.02287210524082,1.65546317299207,0.00982099721398203,0.218918831043923
C14A11.1,1.7795490026474,0.247442454099655,0.203230793619088,0.0501799563656523,1.39447995126247,2.17999806205432,0.144412273740809,0.33845607947831
C14B1.10,0.781435906887054,-0.111249454319477,0.106546441431558,0.0605606767090363,0.570970685780048,0.985919414957364,-0.243386418992322,-0.00615861371909333
C14C6.11,0.498859941959381,-0.314427256584167,0.114892010539445,0.106733160428327,0.272091516604026,0.724833581844966,-0.56528522814618,-0.139761767874741
C14C11.3,0.759446501731873,-0.124098762869835,0.10979071445779,0.063597585775649,0.55225684295098,0.99001515408357,-0.25785978019912,-0.00435874199250355
C14E2.6,0.699549496173859,-0.170912846922874,0.183022604948041,0.119932466840666,0.362444401284059,1.08969840407371,-0.440785447358785,0.0372990432635116
C14F11.6,1.79202497005463,0.250125110149384,0.217136537967299,0.0531460534480252,1.37802841862043,2.22679699261983,0.139258158694079,0.347680411437481
C15A7.1,0.349146217107773,-0.474865317344666,0.097083097801755,0.128222065885743,0.170500719050566,0.553799707690875,-0.768286569256915,-0.256647507925618
C15A11.3,0.394643515348434,-0.417526304721832,0.095287920956343,0.112823849533772,0.216675321261088,0.593007105092208,-0.664192157223107,-0.226940146407416
C15A11.6,1.51044106483459,0.175750017166138,0.186784820758016,0.0542428854573665,1.15446170071761,1.87743767897288,0.0623795070913768,0.273565514544232
C15C6.4,1.35042250156403,0.125962510704994,0.191866321771305,0.063223981846349,0.984576860566934,1.7243397384882,-0.00675118860745188,0.236622745497126
C15C7.5,2.24707674980164,0.348188847303391,0.28040511331144,0.0549432021795775,1.73122984071573,2.82061844070752,0.238354465810617,0.450344340562626
C15C8.1,1.02450013160706,0.00691951718181372,0.130318591801073,0.0563376272323992,0.778944752613703,1.27513967752457,-0.108493344908808,0.105555354005914
C15C8.8,0.531880140304565,-0.309627443552017,0.208930374013719,0.181548587492557,0.199895342315237,0.991967698434989,-0.699199183519038,-0.00350272974717032
C15H11.8,0.925214469432831,-0.0496314540505409,0.239369292465074,0.121750657217398,0.477328718701998,1.41471668382486,-0.321182898987721,0.150667219173993
C16A3.3,1.05733370780945,0.0232273824512959,0.0711304323697943,0.0292961468208735,0.924585480988026,1.20637067159017,-0.0340529842032355,0.0814807300254739
C16C4.5,0.394935220479965,-0.423644483089447,0.116701688700438,0.136110300640961,0.194055777291457,0.634367514650027,-0.712075290433316,-0.197659457964329
C16C4.8,0.354049980640411,-0.472664952278137,0.109314135237688,0.140999229830641,0.163183507447441,0.597543263932069,-0.787325515643944,-0.223630661312765
C16C8.9,0.921657145023346,-0.0465647131204605,0.201815722962839,0.100827570369099,0.544449468453725,1.30904675126076,-0.264042425458975,0.116955058681643
C16C8.17,1.6200852394104,0.204837203025818,0.235653600348285,0.0645041300069139,1.1631626834472,2.11782501935959,0.0656404569890644,0.325887930966931
C16C8.18,2.1990909576416,0.340427935123444,0.200207556373393,0.039859613832082,1.82220529516538,2.59471532305082,0.260597302197496,0.41408970806494
C16C8.21,0.814233601093292,-0.101056985557079,0.184065051522567,0.103694926928031,0.459860056142012,1.18797932267189,-0.337374376963274,0.074807539073521
C16C8.27,0.729103267192841,-0.153103113174438,0.186996489220955,0.122211210951523,0.377730784316858,1.09723487695058,-0.422833210464878,0.0402989285506002
C17B7.15,0.897352755069733,-0.0556816719472408,0.174195116518513,0.0885161551251744,0.568815098206202,1.2377405633529,-0.245028976995135,0.0926289429618902
C17C3.18,0.493236660957336,-0.340382426977158,0.186742194950334,0.176439198338831,0.194917171820998,0.880084889133771,-0.710149954937098,-0.0554755057801972
C17E4.11,0.458501040935516,-0.359557777643204,0.13695604983839,0.139190543353875,0.20864981636405,0.753922559320927,-0.680582110861788,-0.122675520599914
C17E7.4,1.2971019744873,0.109678596258163,0.159360028713743,0.0537159397223437,0.997124408682187,1.63242814441522,-0.0012509653396356,0.212833936105998
C17E7.6,1.01971280574799,0.00409008003771305,0.143293974403954,0.0623050383255986,0.744940033555031,1.29902397493521,-0.127879193384353,0.113616918084337
C17F4.7,1.44575762748718,0.155270665884018,0.211375003558091,0.0655767687886127,1.02156167626381,1.8491246531407,0.00926447099882835,0.266966147524099
C17G10.2,0.471415430307388,-0.340249121189117,0.115270443298637,0.111445728726417,0.266130485882362,0.718103656172752,-0.574905375973822,-0.143814173030853
C17G10.5,1.92519307136536,0.282372862100601,0.188826172486747,0.0428769949911648,1.57115707695484,2.28836805025736,0.196219574721271,0.359525777970105
C17G10.10,0.623178660869598,-0.226214170455933,0.185365005504116,0.138944217386936,0.301231053968271,1.01476098299026,-0.521100521879276,0.00636373631068041
C17H1.11,0.711017072200775,-0.177117750048637,0.248804909058745,0.164879993097402,0.274949339032173,1.25362389187018,-0.560748810154065,0.0981640010933547
C17H11.5,0.643033623695374,-0.210615068674088,0.181302319571905,0.13241508573384,0.302652684350808,1.01580161750317,-0.519055620305134,0.00680875480501898
C18A3.3,1.49256634712219,0.171669378876686,0.152146327649278,0.0444728970929486,1.21540990869204,1.79578253825506,0.0847225937815211,0.254253343313343
C18B10.3,0.571788609027863,-0.255045861005783,0.132676363342437,0.105582277691096,0.334153255820274,0.866049907108148,-0.476054442059789,-0.0624575703587251
C18B10.4,0.423826098442078,-0.390658736228943,0.117668962874676,0.128165391916846,0.207809458052119,0.669429346422354,-0.682336825813499,-0.17430216020601
C18D1.2,0.267149269580841,-0.596482336521149,0.0847754097050756,0.145935262809939,0.123220387535791,0.445152848462264,-0.909319421904774,-0.351491721882468
C18E3.5,1.29237735271454,0.107550151646137,0.170129796775095,0.0582161898318808,0.957768218715986,1.62159354388714,-0.0187395781525476,0.209941784968235
C18E9.9,0.802628517150879,-0.107741922140121,0.186865647442363,0.10499542041141,0.458717182278633,1.180042552948,-0.338455085598887,0.0718929072097441
C18H9.7,0.330438256263733,-0.498875707387924,0.0928121686698317,0.127653508151059,0.166762840375304,0.530666140715281,-0.777902870507924,-0.275180180422693
C24A3.4,0.65263307094574,-0.196104511618614,0.141578284356247,0.0989108698565957,0.39052582681179,0.955337349077066,-0.408364107894785,-0.0198442816968995
C24B9.15,0.360841661691666,-0.462632447481155,0.104830590536531,0.136239164341516,0.163709069540103,0.578852540751298,-0.785927659666444,-0.237432065554611
C24D10.7,2.13489627838135,0.319334000349045,0.444809713451667,0.0956500986686119,1.27534654438496,3.03494986891747,0.105626425260909,0.482151518748545
C24G6.1,0.787862062454224,-0.113962978124619,0.169466504685125,0.0965865582522777,0.478185839454333,1.13284092247486,-0.320403457546286,0.0541689196678416
C24G6.3,0.706434071063995,-0.154030621051788,0.084078760670533,0.0521406843908416,0.54886084596316,0.877916320164998,-0.260537751634581,-0.0565471427070184
C24H10.1,0.715186536312103,-0.156954303383827,0.156872047552313,0.102425876091177,0.420601009825865,1.01051251788934,-0.376130551032742,0.00454169496913156
C24H11.1,1.61237668991089,0.20561970770359,0.14767360509574,0.0402626331869858,1.3228196054697,1.89998847444852,0.121500622899077,0.278750947487646
C24H11.4,0.985999941825867,-0.0103484326973557,0.135686773886422,0.0612089296418175,0.737898620963097,1.25012847284476,-0.132003455847572,0.0969543673596969
C25A1.2,0.513601899147034,-0.311704039573669,0.15800629840215,0.144471897362024,0.218753156935175,0.854653869072596,-0.660049041629335,-0.0682099590929053
C25A1.3,0.933907926082611,-0.0346829071640968,0.140235573596136,0.0663495207146432,0.661487348377705,1.21937688887119,-0.179480370460395,0.0861379592166577
C25A1.5,0.813650012016296,-0.0970895290374756,0.147601736188255,0.0824331672444843,0.524419455230236,1.10224262078603,-0.28032141334585,0.0422771874677611
C25A1.13,0.902248620986938,-0.0550976023077965,0.191592903991484,0.0974134382955591,0.555386099716028,1.27738565007846,-0.25542076475692,0.106322025042572
C25E10.5,0.945952892303467,-0.0276823099702597,0.120118447428973,0.0558985739332409,0.716975689431032,1.18390208482742,-0.144495731306084,0.0733146968412672
C25E10.12,0.546911180019379,-0.277924358844757,0.14099516759828,0.121408177364177,0.271216142177582,0.832469875117143,-0.566684973553166,-0.0796315260976351
C25F9.15,0.392106264829636,-0.432301372289658,0.130715761092612,0.153987713617433,0.173981518174211,0.668490032851696,-0.759496900973592,-0.17490525166023
C25G4.8,1.16087603569031,0.0618494674563408,0.134002904472615,0.0508252581309124,0.894420746465524,1.42257449924946,-0.0484581357036398,0.153075017550363
C25G6.3,0.822186350822449,-0.0891940146684647,0.112117175419017,0.0608091576250454,0.597044203182062,1.03263875643412,-0.223994376281932,0.0139484017934623
C25H3.3,0.990397095680237,-0.0145769333466887,0.211786908795038,0.0967753447663984,0.596997978289922,1.43573827544848,-0.224028977739324,0.157069503353528
C25H3.6a,0.799731075763702,-0.101511403918266,0.113500346220797,0.0627166821552789,0.589695637921492,1.02967184583346,-0.229372147911873,0.0126988300240752
C25H3.16,1.22524297237396,0.080034576356411,0.231250656938908,0.0862108024558084,0.778281191984812,1.69083318909009,-0.108868110683686,0.228100490651057
C26B9.6,0.569649934768677,-0.258439868688583,0.138662821514473,0.114253700214949,0.304228296627601,0.842282147705555,-0.516801625548114,-0.0745424174589267
C26B9.7,0.360849946737289,-0.480979353189468,0.149964490551801,0.187061143922463,0.135096003984412,0.704290676116943,-0.869363864741769,-0.152248196927035
C26C6.8,0.383098483085632,-0.440907090902328,0.121989024753718,0.150915653728879,0.170936751241485,0.639091942210992,-0.767164601408258,-0.194438379451481
C26D10.3,0.727491021156311,-0.14443626999855,0.122523158296582,0.0743933399763043,0.503200785815716,0.973686119914055,-0.29825869724181,-0.0115813970178591
C26E6.1,0.951030135154724,-0.0308208893984556,0.188828707604541,0.0902365876211402,0.582674567898115,1.33577737212181,-0.234586629381523,0.125734019051664
C27C7.3,1.56560873985291,0.192462399601936,0.157171044113962,0.0441799166700421,1.26850055456162,1.88442291418711,0.1032906112306,0.275178362523581
C27C7.7,0.890627324581146,-0.0553792826831341,0.134484426167548,0.0670663131583465,0.63580573896567,1.16398269534111,-0.196677582248655,0.0659464493502207
C27C12.6,0.773412048816681,-0.121185272932053,0.158684944608155,0.0930835409892452,0.484628635893265,1.0890408217907,-0.31459099237235,0.0370428796378233
C27F2.10,0.840151250362396,-0.0806247293949127,0.125455339909893,0.0665170327506499,0.601937623818715,1.0869462420543,-0.220448511602909,0.0362080547796984
